"perf_metric","perf_metric_diff","pvalue","names","method","perf_metric_name","seed"
1,0,1,"V3182","glmnet","AUC",NA
1,0,1,"V3183","glmnet","AUC",NA
1,0,1,"V3184","glmnet","AUC",NA
1,0,1,"V3185","glmnet","AUC",NA
1,0,1,"V3186","glmnet","AUC",NA
1,0,1,"V3187","glmnet","AUC",NA
1,0,1,"V3188","glmnet","AUC",NA
1,0,1,"V3189","glmnet","AUC",NA
1,0,1,"V319","glmnet","AUC",NA
1,0,1,"V3190","glmnet","AUC",NA
1,0,1,"V3191","glmnet","AUC",NA
1,0,1,"V3192","glmnet","AUC",NA
1,0,1,"V3193","glmnet","AUC",NA
1,0,1,"V3194","glmnet","AUC",NA
1,0,1,"V3195","glmnet","AUC",NA
1,0,1,"V3196","glmnet","AUC",NA
1,0,1,"V3197","glmnet","AUC",NA
1,0,1,"V3198","glmnet","AUC",NA
1,0,1,"V3199","glmnet","AUC",NA
1,0,1,"V32","glmnet","AUC",NA
1,0,1,"V320","glmnet","AUC",NA
1,0,1,"V3200","glmnet","AUC",NA
1,0,1,"V3201","glmnet","AUC",NA
1,0,1,"V3202","glmnet","AUC",NA
1,0,1,"V3203","glmnet","AUC",NA
1,0,1,"V3204","glmnet","AUC",NA
1,0,1,"V3205","glmnet","AUC",NA
1,0,1,"V3206","glmnet","AUC",NA
1,0,1,"V3207","glmnet","AUC",NA
1,0,1,"V3208","glmnet","AUC",NA
1,0,1,"V3209","glmnet","AUC",NA
1,0,1,"V321","glmnet","AUC",NA
1,0,1,"V3210","glmnet","AUC",NA
1,0,1,"V3211","glmnet","AUC",NA
1,0,1,"V3212","glmnet","AUC",NA
1,0,1,"V3213","glmnet","AUC",NA
1,0,1,"V3214","glmnet","AUC",NA
1,0,1,"V3215","glmnet","AUC",NA
1,0,1,"V3216","glmnet","AUC",NA
1,0,1,"V3217","glmnet","AUC",NA
1,0,1,"V3218","glmnet","AUC",NA
1,0,1,"V3219","glmnet","AUC",NA
1,0,1,"V322","glmnet","AUC",NA
1,0,1,"V3220","glmnet","AUC",NA
1,0,1,"V3221","glmnet","AUC",NA
1,0,1,"V3222","glmnet","AUC",NA
1,0,1,"V3223","glmnet","AUC",NA
1,0,1,"V3224","glmnet","AUC",NA
1,0,1,"V3225","glmnet","AUC",NA
1,0,1,"V3226","glmnet","AUC",NA
1,0,1,"V3227","glmnet","AUC",NA
1,0,1,"V3228","glmnet","AUC",NA
1,0,1,"V3229","glmnet","AUC",NA
1,0,1,"V323","glmnet","AUC",NA
1,0,1,"V3230","glmnet","AUC",NA
1,0,1,"V3231","glmnet","AUC",NA
1,0,1,"V3232","glmnet","AUC",NA
1,0,1,"V3233","glmnet","AUC",NA
1,0,1,"V3234","glmnet","AUC",NA
1,0,1,"V3235","glmnet","AUC",NA
1,0,1,"V3236","glmnet","AUC",NA
1,0,1,"V3237","glmnet","AUC",NA
1,0,1,"V3238","glmnet","AUC",NA
1,0,1,"V3239","glmnet","AUC",NA
1,0,1,"V324","glmnet","AUC",NA
1,0,1,"V3240","glmnet","AUC",NA
1,0,1,"V3241","glmnet","AUC",NA
1,0,1,"V3242","glmnet","AUC",NA
1,0,1,"V3243","glmnet","AUC",NA
1,0,1,"V3244","glmnet","AUC",NA
1,0,1,"V3245","glmnet","AUC",NA
1,0,1,"V3246","glmnet","AUC",NA
1,0,1,"V3247","glmnet","AUC",NA
1,0,1,"V3248","glmnet","AUC",NA
1,0,1,"V3249","glmnet","AUC",NA
1,0,1,"V325","glmnet","AUC",NA
1,0,1,"V3250","glmnet","AUC",NA
1,0,1,"V3251","glmnet","AUC",NA
1,0,1,"V3252","glmnet","AUC",NA
1,0,1,"V3253","glmnet","AUC",NA
1,0,1,"V3254","glmnet","AUC",NA
1,0,1,"V3255","glmnet","AUC",NA
1,0,1,"V3256","glmnet","AUC",NA
1,0,1,"V3257","glmnet","AUC",NA
1,0,1,"V3258","glmnet","AUC",NA
1,0,1,"V3259","glmnet","AUC",NA
1,0,1,"V326","glmnet","AUC",NA
1,0,1,"V3260","glmnet","AUC",NA
1,0,1,"V3261","glmnet","AUC",NA
1,0,1,"V3262","glmnet","AUC",NA
1,0,1,"V3263","glmnet","AUC",NA
1,0,1,"V3264","glmnet","AUC",NA
1,0,1,"V3265","glmnet","AUC",NA
1,0,1,"V3266","glmnet","AUC",NA
1,0,1,"V3267","glmnet","AUC",NA
1,0,1,"V3268","glmnet","AUC",NA
1,0,1,"V3269","glmnet","AUC",NA
1,0,1,"V327","glmnet","AUC",NA
1,0,1,"V3270","glmnet","AUC",NA
1,0,1,"V3271","glmnet","AUC",NA
1,0,1,"V3272","glmnet","AUC",NA
1,0,1,"V3273","glmnet","AUC",NA
1,0,1,"V3274","glmnet","AUC",NA
1,0,1,"V3275","glmnet","AUC",NA
1,0,1,"V3276","glmnet","AUC",NA
1,0,1,"V3277","glmnet","AUC",NA
1,0,1,"V3278","glmnet","AUC",NA
1,0,1,"V3279","glmnet","AUC",NA
1,0,1,"V328","glmnet","AUC",NA
1,0,1,"V3280","glmnet","AUC",NA
1,0,1,"V3281","glmnet","AUC",NA
1,0,1,"V3282","glmnet","AUC",NA
1,0,1,"V3283","glmnet","AUC",NA
1,0,1,"V3284","glmnet","AUC",NA
1,0,1,"V3285","glmnet","AUC",NA
1,0,1,"V3286","glmnet","AUC",NA
1,0,1,"V3287","glmnet","AUC",NA
1,0,1,"V3288","glmnet","AUC",NA
1,0,1,"V3289","glmnet","AUC",NA
1,0,1,"V329","glmnet","AUC",NA
1,0,1,"V3290","glmnet","AUC",NA
1,0,1,"V3291","glmnet","AUC",NA
1,0,1,"V3292","glmnet","AUC",NA
1,0,1,"V3293","glmnet","AUC",NA
1,0,1,"V3294","glmnet","AUC",NA
1,0,1,"V3295","glmnet","AUC",NA
1,0,1,"V3296","glmnet","AUC",NA
1,0,1,"V3297","glmnet","AUC",NA
1,0,1,"V3298","glmnet","AUC",NA
1,0,1,"V3299","glmnet","AUC",NA
1,0,1,"V33","glmnet","AUC",NA
1,0,1,"V330","glmnet","AUC",NA
1,0,1,"V3300","glmnet","AUC",NA
1,0,1,"V3301","glmnet","AUC",NA
1,0,1,"V3302","glmnet","AUC",NA
1,0,1,"V3303","glmnet","AUC",NA
1,0,1,"V3304","glmnet","AUC",NA
1,0,1,"V3305","glmnet","AUC",NA
1,0,1,"V3306","glmnet","AUC",NA
1,0,1,"V3307","glmnet","AUC",NA
1,0,1,"V3308","glmnet","AUC",NA
1,0,1,"V3309","glmnet","AUC",NA
1,0,1,"V331","glmnet","AUC",NA
1,0,1,"V3310","glmnet","AUC",NA
1,0,1,"V3311","glmnet","AUC",NA
1,0,1,"V3312","glmnet","AUC",NA
1,0,1,"V3313","glmnet","AUC",NA
1,0,1,"V3314","glmnet","AUC",NA
1,0,1,"V3315","glmnet","AUC",NA
1,0,1,"V3316","glmnet","AUC",NA
1,0,1,"V3317","glmnet","AUC",NA
1,0,1,"V3318","glmnet","AUC",NA
1,0,1,"V3319","glmnet","AUC",NA
1,0,1,"V332","glmnet","AUC",NA
1,0,1,"V3320","glmnet","AUC",NA
1,0,1,"V3321","glmnet","AUC",NA
1,0,1,"V3322","glmnet","AUC",NA
1,0,1,"V3323","glmnet","AUC",NA
1,0,1,"V3324","glmnet","AUC",NA
1,0,1,"V3325","glmnet","AUC",NA
1,0,1,"V3326","glmnet","AUC",NA
1,0,1,"V3327","glmnet","AUC",NA
1,0,1,"V3328","glmnet","AUC",NA
1,0,1,"V3329","glmnet","AUC",NA
1,0,1,"V333","glmnet","AUC",NA
1,0,1,"V3330","glmnet","AUC",NA
1,0,1,"V3331","glmnet","AUC",NA
1,0,1,"V3332","glmnet","AUC",NA
1,0,1,"V3333","glmnet","AUC",NA
1,0,1,"V3334","glmnet","AUC",NA
1,0,1,"V3335","glmnet","AUC",NA
1,0,1,"V3336","glmnet","AUC",NA
1,0,1,"V3337","glmnet","AUC",NA
1,0,1,"V3338","glmnet","AUC",NA
1,0,1,"V3339","glmnet","AUC",NA
1,0,1,"V334","glmnet","AUC",NA
1,0,1,"V3340","glmnet","AUC",NA
1,0,1,"V3341","glmnet","AUC",NA
1,0,1,"V3342","glmnet","AUC",NA
1,0,1,"V3343","glmnet","AUC",NA
1,0,1,"V3344","glmnet","AUC",NA
1,0,1,"V3345","glmnet","AUC",NA
1,0,1,"V3346","glmnet","AUC",NA
1,0,1,"V3347","glmnet","AUC",NA
1,0,1,"V3348","glmnet","AUC",NA
1,0,1,"V3349","glmnet","AUC",NA
1,0,1,"V335","glmnet","AUC",NA
1,0,1,"V3350","glmnet","AUC",NA
1,0,1,"V3351","glmnet","AUC",NA
1,0,1,"V3352","glmnet","AUC",NA
1,0,1,"V3353","glmnet","AUC",NA
1,0,1,"V3354","glmnet","AUC",NA
1,0,1,"V3355","glmnet","AUC",NA
1,0,1,"V3356","glmnet","AUC",NA
1,0,1,"V3357","glmnet","AUC",NA
1,0,1,"V3358","glmnet","AUC",NA
1,0,1,"V3359","glmnet","AUC",NA
1,0,1,"V336","glmnet","AUC",NA
1,0,1,"V3360","glmnet","AUC",NA
1,0,1,"V3361","glmnet","AUC",NA
1,0,1,"V3362","glmnet","AUC",NA
1,0,1,"V3363","glmnet","AUC",NA
1,0,1,"V3364","glmnet","AUC",NA
1,0,1,"V3365","glmnet","AUC",NA
1,0,1,"V3366","glmnet","AUC",NA
1,0,1,"V3367","glmnet","AUC",NA
1,0,1,"V3368","glmnet","AUC",NA
1,0,1,"V3369","glmnet","AUC",NA
1,0,1,"V337","glmnet","AUC",NA
1,0,1,"V3370","glmnet","AUC",NA
1,0,1,"V3371","glmnet","AUC",NA
1,0,1,"V3372","glmnet","AUC",NA
1,0,1,"V3373","glmnet","AUC",NA
1,0,1,"V3374","glmnet","AUC",NA
1,0,1,"V3375","glmnet","AUC",NA
1,0,1,"V3376","glmnet","AUC",NA
1,0,1,"V3377","glmnet","AUC",NA
1,0,1,"V3378","glmnet","AUC",NA
1,0,1,"V3379","glmnet","AUC",NA
1,0,1,"V338","glmnet","AUC",NA
1,0,1,"V3380","glmnet","AUC",NA
1,0,1,"V3381","glmnet","AUC",NA
1,0,1,"V3382","glmnet","AUC",NA
1,0,1,"V3383","glmnet","AUC",NA
1,0,1,"V3384","glmnet","AUC",NA
1,0,1,"V3385","glmnet","AUC",NA
1,0,1,"V3386","glmnet","AUC",NA
1,0,1,"V3387","glmnet","AUC",NA
1,0,1,"V3388","glmnet","AUC",NA
1,0,1,"V3389","glmnet","AUC",NA
1,0,1,"V339","glmnet","AUC",NA
1,0,1,"V3390","glmnet","AUC",NA
1,0,1,"V3391","glmnet","AUC",NA
1,0,1,"V3392","glmnet","AUC",NA
1,0,1,"V3393","glmnet","AUC",NA
1,0,1,"V3394","glmnet","AUC",NA
1,0,1,"V3395","glmnet","AUC",NA
1,0,1,"V3396","glmnet","AUC",NA
1,0,1,"V3397","glmnet","AUC",NA
1,0,1,"V3398","glmnet","AUC",NA
1,0,1,"V3399","glmnet","AUC",NA
1,0,1,"V34","glmnet","AUC",NA
1,0,1,"V340","glmnet","AUC",NA
1,0,1,"V3400","glmnet","AUC",NA
1,0,1,"V3401","glmnet","AUC",NA
1,0,1,"V3402","glmnet","AUC",NA
1,0,1,"V3403","glmnet","AUC",NA
1,0,1,"V3404","glmnet","AUC",NA
1,0,1,"V3405","glmnet","AUC",NA
1,0,1,"V3406","glmnet","AUC",NA
1,0,1,"V3407","glmnet","AUC",NA
1,0,1,"V3408","glmnet","AUC",NA
1,0,1,"V3409","glmnet","AUC",NA
1,0,1,"V341","glmnet","AUC",NA
1,0,1,"V3410","glmnet","AUC",NA
1,0,1,"V3411","glmnet","AUC",NA
1,0,1,"V3412","glmnet","AUC",NA
1,0,1,"V3413","glmnet","AUC",NA
1,0,1,"V3414","glmnet","AUC",NA
1,0,1,"V3415","glmnet","AUC",NA
1,0,1,"V3416","glmnet","AUC",NA
1,0,1,"V3417","glmnet","AUC",NA
1,0,1,"V3418","glmnet","AUC",NA
1,0,1,"V3419","glmnet","AUC",NA
1,0,1,"V342","glmnet","AUC",NA
1,0,1,"V3420","glmnet","AUC",NA
1,0,1,"V3421","glmnet","AUC",NA
1,0,1,"V3422","glmnet","AUC",NA
1,0,1,"V3423","glmnet","AUC",NA
1,0,1,"V3424","glmnet","AUC",NA
1,0,1,"V3425","glmnet","AUC",NA
1,0,1,"V3426","glmnet","AUC",NA
1,0,1,"V3427","glmnet","AUC",NA
1,0,1,"V3428","glmnet","AUC",NA
1,0,1,"V3429","glmnet","AUC",NA
1,0,1,"V343","glmnet","AUC",NA
1,0,1,"V3430","glmnet","AUC",NA
1,0,1,"V3431","glmnet","AUC",NA
1,0,1,"V3432","glmnet","AUC",NA
1,0,1,"V3433","glmnet","AUC",NA
1,0,1,"V3434","glmnet","AUC",NA
1,0,1,"V3435","glmnet","AUC",NA
1,0,1,"V3436","glmnet","AUC",NA
1,0,1,"V3437","glmnet","AUC",NA
1,0,1,"V3438","glmnet","AUC",NA
1,0,1,"V3439","glmnet","AUC",NA
1,0,1,"V344","glmnet","AUC",NA
1,0,1,"V3440","glmnet","AUC",NA
1,0,1,"V3441","glmnet","AUC",NA
1,0,1,"V3442","glmnet","AUC",NA
1,0,1,"V3443","glmnet","AUC",NA
1,0,1,"V3444","glmnet","AUC",NA
1,0,1,"V3445","glmnet","AUC",NA
1,0,1,"V3446","glmnet","AUC",NA
1,0,1,"V3447","glmnet","AUC",NA
1,0,1,"V3448","glmnet","AUC",NA
1,0,1,"V3449","glmnet","AUC",NA
1,0,1,"V345","glmnet","AUC",NA
1,0,1,"V3450","glmnet","AUC",NA
1,0,1,"V3451","glmnet","AUC",NA
1,0,1,"V3452","glmnet","AUC",NA
1,0,1,"V3453","glmnet","AUC",NA
1,0,1,"V3454","glmnet","AUC",NA
1,0,1,"V3455","glmnet","AUC",NA
1,0,1,"V3456","glmnet","AUC",NA
1,0,1,"V3457","glmnet","AUC",NA
1,0,1,"V3458","glmnet","AUC",NA
1,0,1,"V3459","glmnet","AUC",NA
1,0,1,"V346","glmnet","AUC",NA
1,0,1,"V3460","glmnet","AUC",NA
1,0,1,"V3461","glmnet","AUC",NA
1,0,1,"V3462","glmnet","AUC",NA
1,0,1,"V3463","glmnet","AUC",NA
1,0,1,"V3464","glmnet","AUC",NA
1,0,1,"V3465","glmnet","AUC",NA
1,0,1,"V3466","glmnet","AUC",NA
1,0,1,"V3467","glmnet","AUC",NA
1,0,1,"V3468","glmnet","AUC",NA
1,0,1,"V3469","glmnet","AUC",NA
1,0,1,"V347","glmnet","AUC",NA
1,0,1,"V3470","glmnet","AUC",NA
1,0,1,"V3471","glmnet","AUC",NA
1,0,1,"V3472","glmnet","AUC",NA
1,0,1,"V3473","glmnet","AUC",NA
1,0,1,"V3474","glmnet","AUC",NA
1,0,1,"V3475","glmnet","AUC",NA
1,0,1,"V3476","glmnet","AUC",NA
1,0,1,"V3477","glmnet","AUC",NA
1,0,1,"V3478","glmnet","AUC",NA
1,0,1,"V3479","glmnet","AUC",NA
1,0,1,"V348","glmnet","AUC",NA
1,0,1,"V3480","glmnet","AUC",NA
1,0,1,"V3481","glmnet","AUC",NA
1,0,1,"V3482","glmnet","AUC",NA
1,0,1,"V3483","glmnet","AUC",NA
1,0,1,"V3484","glmnet","AUC",NA
1,0,1,"V3485","glmnet","AUC",NA
1,0,1,"V3486","glmnet","AUC",NA
1,0,1,"V3487","glmnet","AUC",NA
1,0,1,"V3488","glmnet","AUC",NA
1,0,1,"V3489","glmnet","AUC",NA
1,0,1,"V349","glmnet","AUC",NA
1,0,1,"V3490","glmnet","AUC",NA
1,0,1,"V3491","glmnet","AUC",NA
1,0,1,"V3492","glmnet","AUC",NA
1,0,1,"V3493","glmnet","AUC",NA
1,0,1,"V3494","glmnet","AUC",NA
1,0,1,"V3495","glmnet","AUC",NA
1,0,1,"V3496","glmnet","AUC",NA
1,0,1,"V3497","glmnet","AUC",NA
1,0,1,"V3498","glmnet","AUC",NA
1,0,1,"V3499","glmnet","AUC",NA
1,0,1,"V35","glmnet","AUC",NA
1,0,1,"V350","glmnet","AUC",NA
1,0,1,"V3500","glmnet","AUC",NA
1,0,1,"V3501","glmnet","AUC",NA
1,0,1,"V3502","glmnet","AUC",NA
1,0,1,"V3503","glmnet","AUC",NA
1,0,1,"V3504","glmnet","AUC",NA
1,0,1,"V3505","glmnet","AUC",NA
1,0,1,"V3506","glmnet","AUC",NA
1,0,1,"V3507","glmnet","AUC",NA
1,0,1,"V3508","glmnet","AUC",NA
1,0,1,"V3509","glmnet","AUC",NA
1,0,1,"V351","glmnet","AUC",NA
1,0,1,"V3510","glmnet","AUC",NA
1,0,1,"V3511","glmnet","AUC",NA
1,0,1,"V3512","glmnet","AUC",NA
1,0,1,"V3513","glmnet","AUC",NA
1,0,1,"V3514","glmnet","AUC",NA
1,0,1,"V3515","glmnet","AUC",NA
1,0,1,"V3516","glmnet","AUC",NA
1,0,1,"V3517","glmnet","AUC",NA
1,0,1,"V3518","glmnet","AUC",NA
1,0,1,"V3519","glmnet","AUC",NA
1,0,1,"V352","glmnet","AUC",NA
1,0,1,"V3520","glmnet","AUC",NA
1,0,1,"V3521","glmnet","AUC",NA
1,0,1,"V3522","glmnet","AUC",NA
1,0,1,"V3523","glmnet","AUC",NA
1,0,1,"V3524","glmnet","AUC",NA
1,0,1,"V3525","glmnet","AUC",NA
1,0,1,"V3526","glmnet","AUC",NA
1,0,1,"V3527","glmnet","AUC",NA
1,0,1,"V3528","glmnet","AUC",NA
1,0,1,"V3529","glmnet","AUC",NA
1,0,1,"V353","glmnet","AUC",NA
1,0,1,"V3530","glmnet","AUC",NA
1,0,1,"V3531","glmnet","AUC",NA
1,0,1,"V3532","glmnet","AUC",NA
1,0,1,"V3533","glmnet","AUC",NA
1,0,1,"V3534","glmnet","AUC",NA
1,0,1,"V3535","glmnet","AUC",NA
1,0,1,"V3536","glmnet","AUC",NA
1,0,1,"V3537","glmnet","AUC",NA
1,0,1,"V3538","glmnet","AUC",NA
1,0,1,"V3539","glmnet","AUC",NA
1,0,1,"V354","glmnet","AUC",NA
1,0,1,"V3540","glmnet","AUC",NA
1,0,1,"V3541","glmnet","AUC",NA
1,0,1,"V3542","glmnet","AUC",NA
1,0,1,"V3543","glmnet","AUC",NA
1,0,1,"V3544","glmnet","AUC",NA
1,0,1,"V3545","glmnet","AUC",NA
1,0,1,"V3546","glmnet","AUC",NA
1,0,1,"V3547","glmnet","AUC",NA
1,0,1,"V3548","glmnet","AUC",NA
1,0,1,"V3549","glmnet","AUC",NA
1,0,1,"V355","glmnet","AUC",NA
1,0,1,"V3550","glmnet","AUC",NA
1,0,1,"V3551","glmnet","AUC",NA
1,0,1,"V3552","glmnet","AUC",NA
1,0,1,"V3553","glmnet","AUC",NA
1,0,1,"V3554","glmnet","AUC",NA
1,0,1,"V3555","glmnet","AUC",NA
1,0,1,"V3556","glmnet","AUC",NA
1,0,1,"V3557","glmnet","AUC",NA
1,0,1,"V3558","glmnet","AUC",NA
1,0,1,"V3559","glmnet","AUC",NA
1,0,1,"V356","glmnet","AUC",NA
1,0,1,"V3560","glmnet","AUC",NA
1,0,1,"V3561","glmnet","AUC",NA
1,0,1,"V3562","glmnet","AUC",NA
1,0,1,"V3563","glmnet","AUC",NA
1,0,1,"V3564","glmnet","AUC",NA
1,0,1,"V3565","glmnet","AUC",NA
1,0,1,"V3566","glmnet","AUC",NA
1,0,1,"V3567","glmnet","AUC",NA
1,0,1,"V3568","glmnet","AUC",NA
1,0,1,"V3569","glmnet","AUC",NA
1,0,1,"V357","glmnet","AUC",NA
1,0,1,"V3570","glmnet","AUC",NA
1,0,1,"V3571","glmnet","AUC",NA
1,0,1,"V3572","glmnet","AUC",NA
1,0,1,"V3573","glmnet","AUC",NA
1,0,1,"V3574","glmnet","AUC",NA
1,0,1,"V3575","glmnet","AUC",NA
1,0,1,"V3576","glmnet","AUC",NA
1,0,1,"V3577","glmnet","AUC",NA
1,0,1,"V3578","glmnet","AUC",NA
1,0,1,"V3579","glmnet","AUC",NA
1,0,1,"V358","glmnet","AUC",NA
1,0,1,"V3580","glmnet","AUC",NA
1,0,1,"V3581","glmnet","AUC",NA
1,0,1,"V3582","glmnet","AUC",NA
1,0,1,"V3583","glmnet","AUC",NA
1,0,1,"V3584","glmnet","AUC",NA
1,0,1,"V3585","glmnet","AUC",NA
1,0,1,"V3586","glmnet","AUC",NA
1,0,1,"V3587","glmnet","AUC",NA
1,0,1,"V3588","glmnet","AUC",NA
1,0,1,"V3589","glmnet","AUC",NA
1,0,1,"V359","glmnet","AUC",NA
1,0,1,"V3590","glmnet","AUC",NA
1,0,1,"V3591","glmnet","AUC",NA
1,0,1,"V3592","glmnet","AUC",NA
1,0,1,"V3593","glmnet","AUC",NA
1,0,1,"V3594","glmnet","AUC",NA
1,0,1,"V3595","glmnet","AUC",NA
1,0,1,"V3596","glmnet","AUC",NA
1,0,1,"V3597","glmnet","AUC",NA
1,0,1,"V3598","glmnet","AUC",NA
1,0,1,"V3599","glmnet","AUC",NA
1,0,1,"V36","glmnet","AUC",NA
1,0,1,"V360","glmnet","AUC",NA
1,0,1,"V3600","glmnet","AUC",NA
1,0,1,"V3601","glmnet","AUC",NA
1,0,1,"V3602","glmnet","AUC",NA
1,0,1,"V3603","glmnet","AUC",NA
1,0,1,"V3604","glmnet","AUC",NA
1,0,1,"V3605","glmnet","AUC",NA
1,0,1,"V3606","glmnet","AUC",NA
1,0,1,"V3607","glmnet","AUC",NA
1,0,1,"V3608","glmnet","AUC",NA
1,0,1,"V3609","glmnet","AUC",NA
1,0,1,"V361","glmnet","AUC",NA
1,0,1,"V3610","glmnet","AUC",NA
1,0,1,"V3611","glmnet","AUC",NA
1,0,1,"V3612","glmnet","AUC",NA
1,0,1,"V3613","glmnet","AUC",NA
1,0,1,"V3614","glmnet","AUC",NA
1,0,1,"V3615","glmnet","AUC",NA
1,0,1,"V3616","glmnet","AUC",NA
1,0,1,"V3617","glmnet","AUC",NA
1,0,1,"V3618","glmnet","AUC",NA
1,0,1,"V3619","glmnet","AUC",NA
1,0,1,"V362","glmnet","AUC",NA
1,0,1,"V3620","glmnet","AUC",NA
1,0,1,"V3621","glmnet","AUC",NA
1,0,1,"V3622","glmnet","AUC",NA
1,0,1,"V3623","glmnet","AUC",NA
1,0,1,"V3624","glmnet","AUC",NA
1,0,1,"V3625","glmnet","AUC",NA
1,0,1,"V3626","glmnet","AUC",NA
1,0,1,"V3627","glmnet","AUC",NA
1,0,1,"V3628","glmnet","AUC",NA
1,0,1,"V3629","glmnet","AUC",NA
1,0,1,"V363","glmnet","AUC",NA
1,0,1,"V3630","glmnet","AUC",NA
1,0,1,"V3631","glmnet","AUC",NA
1,0,1,"V3632","glmnet","AUC",NA
1,0,1,"V3633","glmnet","AUC",NA
1,0,1,"V3634","glmnet","AUC",NA
1,0,1,"V3635","glmnet","AUC",NA
1,0,1,"V3636","glmnet","AUC",NA
1,0,1,"V3637","glmnet","AUC",NA
1,0,1,"V3638","glmnet","AUC",NA
1,0,1,"V3639","glmnet","AUC",NA
1,0,1,"V364","glmnet","AUC",NA
1,0,1,"V3640","glmnet","AUC",NA
1,0,1,"V3641","glmnet","AUC",NA
1,0,1,"V3642","glmnet","AUC",NA
1,0,1,"V3643","glmnet","AUC",NA
1,0,1,"V3644","glmnet","AUC",NA
1,0,1,"V3645","glmnet","AUC",NA
1,0,1,"V3646","glmnet","AUC",NA
1,0,1,"V3647","glmnet","AUC",NA
1,0,1,"V3648","glmnet","AUC",NA
1,0,1,"V3649","glmnet","AUC",NA
1,0,1,"V365","glmnet","AUC",NA
1,0,1,"V3650","glmnet","AUC",NA
1,0,1,"V3651","glmnet","AUC",NA
1,0,1,"V3652","glmnet","AUC",NA
1,0,1,"V3653","glmnet","AUC",NA
1,0,1,"V3654","glmnet","AUC",NA
1,0,1,"V3655","glmnet","AUC",NA
1,0,1,"V3656","glmnet","AUC",NA
1,0,1,"V3657","glmnet","AUC",NA
1,0,1,"V3658","glmnet","AUC",NA
1,0,1,"V3659","glmnet","AUC",NA
1,0,1,"V366","glmnet","AUC",NA
1,0,1,"V3660","glmnet","AUC",NA
1,0,1,"V3661","glmnet","AUC",NA
1,0,1,"V3662","glmnet","AUC",NA
1,0,1,"V3663","glmnet","AUC",NA
1,0,1,"V3664","glmnet","AUC",NA
1,0,1,"V3665","glmnet","AUC",NA
1,0,1,"V3666","glmnet","AUC",NA
1,0,1,"V3667","glmnet","AUC",NA
1,0,1,"V3668","glmnet","AUC",NA
1,0,1,"V3669","glmnet","AUC",NA
1,0,1,"V367","glmnet","AUC",NA
1,0,1,"V3670","glmnet","AUC",NA
1,0,1,"V3671","glmnet","AUC",NA
1,0,1,"V3672","glmnet","AUC",NA
1,0,1,"V3673","glmnet","AUC",NA
1,0,1,"V3674","glmnet","AUC",NA
1,0,1,"V3675","glmnet","AUC",NA
1,0,1,"V3676","glmnet","AUC",NA
1,0,1,"V3677","glmnet","AUC",NA
1,0,1,"V3678","glmnet","AUC",NA
1,0,1,"V3679","glmnet","AUC",NA
1,0,1,"V368","glmnet","AUC",NA
1,0,1,"V3680","glmnet","AUC",NA
1,0,1,"V3681","glmnet","AUC",NA
1,0,1,"V3682","glmnet","AUC",NA
1,0,1,"V3683","glmnet","AUC",NA
1,0,1,"V3684","glmnet","AUC",NA
1,0,1,"V3685","glmnet","AUC",NA
1,0,1,"V3686","glmnet","AUC",NA
1,0,1,"V3687","glmnet","AUC",NA
1,0,1,"V3688","glmnet","AUC",NA
1,0,1,"V3689","glmnet","AUC",NA
1,0,1,"V369","glmnet","AUC",NA
1,0,1,"V3690","glmnet","AUC",NA
1,0,1,"V3691","glmnet","AUC",NA
1,0,1,"V3692","glmnet","AUC",NA
1,0,1,"V3693","glmnet","AUC",NA
1,0,1,"V3694","glmnet","AUC",NA
1,0,1,"V3695","glmnet","AUC",NA
1,0,1,"V3696","glmnet","AUC",NA
1,0,1,"V3697","glmnet","AUC",NA
1,0,1,"V3698","glmnet","AUC",NA
1,0,1,"V3699","glmnet","AUC",NA
1,0,1,"V37","glmnet","AUC",NA
1,0,1,"V370","glmnet","AUC",NA
1,0,1,"V3700","glmnet","AUC",NA
1,0,1,"V3701","glmnet","AUC",NA
1,0,1,"V3702","glmnet","AUC",NA
1,0,1,"V3703","glmnet","AUC",NA
1,0,1,"V3704","glmnet","AUC",NA
1,0,1,"V3705","glmnet","AUC",NA
1,0,1,"V3706","glmnet","AUC",NA
1,0,1,"V3707","glmnet","AUC",NA
1,0,1,"V3708","glmnet","AUC",NA
1,0,1,"V3709","glmnet","AUC",NA
1,0,1,"V371","glmnet","AUC",NA
1,0,1,"V3710","glmnet","AUC",NA
1,0,1,"V3711","glmnet","AUC",NA
1,0,1,"V3712","glmnet","AUC",NA
1,0,1,"V3713","glmnet","AUC",NA
1,0,1,"V3714","glmnet","AUC",NA
1,0,1,"V3715","glmnet","AUC",NA
1,0,1,"V3716","glmnet","AUC",NA
1,0,1,"V3717","glmnet","AUC",NA
1,0,1,"V3718","glmnet","AUC",NA
1,0,1,"V3719","glmnet","AUC",NA
1,0,1,"V372","glmnet","AUC",NA
1,0,1,"V3720","glmnet","AUC",NA
1,0,1,"V3721","glmnet","AUC",NA
1,0,1,"V3722","glmnet","AUC",NA
1,0,1,"V3723","glmnet","AUC",NA
1,0,1,"V3724","glmnet","AUC",NA
1,0,1,"V3725","glmnet","AUC",NA
1,0,1,"V3726","glmnet","AUC",NA
1,0,1,"V3727","glmnet","AUC",NA
1,0,1,"V3728","glmnet","AUC",NA
1,0,1,"V3729","glmnet","AUC",NA
1,0,1,"V373","glmnet","AUC",NA
